年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,品管工程師,其他專門營造業,60,46281,46017,264
2019,工管及生管工程師,其他專門營造業,— ,— ,— ,— 
2019,土木及水利工程師,其他專門營造業,578,71626,71109,517
2019,環境工程師,其他專門營造業,… ,… ,… ,… 
2019,冷凍空調工程師,其他專門營造業,— ,— ,— ,— 
2019,機械工程師(含造船、輪機、鑄造),其他專門營造業,… ,… ,… ,… 
2019,電機工程師,其他專門營造業,81,60243,56070,4173
2019,電子工程師,其他專門營造業,— ,— ,— ,— 
2019,電信工程師,其他專門營造業,— ,— ,— ,— 
2019,建築工程師(含建築師),其他專門營造業,445,57861,57198,663
2019,景觀設計師,其他專門營造業,615,52992,52992,— 
2019,測量師及製圖師,其他專門營造業,312,58804,57594,1210
2019,室內設計師,其他專門營造業,3135,50035,48446,1589
2019,護理人員,其他專門營造業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),其他專門營造業,496,56141,53865,2276
2019,會(審)計師(含會計稽核),其他專門營造業,… ,… ,… ,… 
2019,財務、經濟及投資分析研究人員,其他專門營造業,— ,— ,— ,— 
2019,專案管理師(含經營管理顧問),其他專門營造業,91,65390,63262,2128
2019,稽核人員,其他專門營造業,— ,— ,— ,— 
2019,人力資源管理師,其他專門營造業,27,48797,48797,— 
2019,廣告及行銷專業人員(含企劃),其他專門營造業,… ,… ,… ,… 
2019,公關專業人員,其他專門營造業,— ,— ,— ,— 
2019,資訊系統分析及設計師,其他專門營造業,— ,— ,— ,— 
2019,軟體開發及程式設計師,其他專門營造業,— ,— ,— ,— 
2019,資料庫及網路專業人員,其他專門營造業,… ,… ,… ,… 
2019,翻譯人員,其他專門營造業,… ,… ,… ,… 
2019,技術員及助理專業人員,其他專門營造業,14285,45428,43230,2198
2019,營建工程技術員(含建築、土木、景觀、測量、水利),其他專門營造業,7249,46861,45258,1603
2019,電機技術員,其他專門營造業,114,50899,50899,— 
2019,冷凍空調技術員,其他專門營造業,— ,— ,— ,— 
2019,機械技術員(含造船、輪機、鑄造),其他專門營造業,… ,… ,… ,… 
2019,製圖員,其他專門營造業,3020,38806,37237,1569
2019,環境工程技術員,其他專門營造業,566,37354,33571,3783
2019,勞安及衛生技術員,其他專門營造業,677,39609,38138,1471
2019,會計人員,其他專門營造業,583,60132,60110,22
2019,工商業銷售代表(含業務員),其他專門營造業,993,54732,43075,11657
2019,採購員,其他專門營造業,519,43523,43012,511
2019,專業秘書,其他專門營造業,147,53679,53360,319
2019,法務人員,其他專門營造業,— ,— ,— ,— 
2019,資訊管理及維護技術員,其他專門營造業,… ,… ,… ,… 
2019,事務支援人員,其他專門營造業,12595,34280,33896,384
2019,總務,其他專門營造業,1348,33568,33028,540
2019,一般辦公室事務人員(含文書),其他專門營造業,4457,33761,33412,349
2019,資料輸入人員,其他專門營造業,121,34018,34018,— 
2019,收帳、收費人員(含帳款催收),其他專門營造業,— ,— ,— ,— 
2019,接待員及服務台事務人員,其他專門營造業,164,33942,33942,— 
2019,總機人員,其他專門營造業,127,32463,32291,172
2019,會計助理、簿記、出納,其他專門營造業,5536,34564,34371,193
2019,存貨事務人員,其他專門營造業,192,31312,30408,904
2019,生產及物料規劃事務人員,其他專門營造業,213,40124,38728,1396
2019,運輸事務人員(含稽查、調度、管理、航務),其他專門營造業,189,37787,32536,5251
2019,人事事務人員,其他專門營造業,248,37051,37030,21
2019,服務及銷售工作人員,其他專門營造業,186,32151,32151,— 
2019,廚師,其他專門營造業,… ,… ,… ,… 
2019,建築物管理員、保全及警衛人員,其他專門營造業,168,32447,32447,— 
2019,技藝、機械設備操作及組裝人員,其他專門營造業,103501,36981,36482,499
2019,園藝及農牧業生產人員,其他專門營造業,3262,31132,31117,15
2019,砌磚及有關工作人員,其他專門營造業,1618,31431,31431,— 
2019,砌石、裁石及石雕人員,其他專門營造業,940,33564,33291,273
2019,鋼筋彎紮人員,其他專門營造業,5526,37011,37011,— 
2019,模板人員,其他專門營造業,9502,37525,37525,— 
2019,混凝土鋪設人員,其他專門營造業,2878,35517,35517,— 
2019,營建木作人員,其他專門營造業,9102,37517,37246,271
2019,其他營建構造人員(含鷹架工),其他專門營造業,15613,32600,32006,594
2019,屋頂工作人員,其他專門營造業,3003,36674,35572,1102
2019,地面、牆面鋪設及磁磚鋪貼人員,其他專門營造業,4365,35988,35714,274
2019,泥作工作人員,其他專門營造業,5045,35992,35657,335
2019,絕緣材料安裝人員,其他專門營造業,— ,— ,— ,— 
2019,玻璃安裝人員,其他專門營造業,1005,37365,35051,2314
2019,管道裝設人員(含檢修),其他專門營造業,… ,… ,… ,… 
2019,空調及冷凍機械裝修人員,其他專門營造業,— ,— ,— ,— 
2019,油漆、噴漆人員(含裱糊工),其他專門營造業,10466,31369,31362,7
2019,焊接及切割人員(含電焊工、氣焊工),其他專門營造業,4573,35904,35326,578
2019,金屬結構預備及組合人員,其他專門營造業,6653,39353,38575,778
2019,工具製造人員(含模具工、鉗工),其他專門營造業,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),其他專門營造業,91,38074,38074,— 
2019,產業用機器維修人員,其他專門營造業,… ,… ,… ,… 
2019,建築物電力系統裝修人員(含水電工),其他專門營造業,366,40562,40026,536
2019,電力機械裝修人員,其他專門營造業,… ,… ,… ,… 
2019,電力線路裝修人員,其他專門營造業,… ,… ,… ,… 
2019,資(通)訊設備裝修人員(含電信、電話),其他專門營造業,— ,— ,— ,— 
2019,電子設備裝修人員（不含資通訊設備）,其他專門營造業,— ,— ,— ,— 
2019,木材處理、家具木工及有關工作人員,其他專門營造業,261,25589,25589,— 
2019,化學產品機械操作員(不含藥品、化粧品及照相產品),其他專門營造業,— ,— ,— ,— 
2019,組裝(現場)人員,其他專門營造業,… ,… ,… ,… 
2019,小客、貨車駕駛人員,其他專門營造業,960,39689,39680,9
2019,大客、貨車駕駛人員,其他專門營造業,1895,45594,45225,369
2019,推土、吊車、起重機等移運設備操作人員,其他專門營造業,14733,46197,44692,1505
2019,基層技術工及勞力工,其他專門營造業,19876,27962,27676,286
2019,清潔及家事工作人員(含建築清潔工),其他專門營造業,1390,25006,24548,458
2019,勞力工,其他專門營造業,18486,28184,27911,273
