年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,統計、財務、證券及保險事務人員,廢水及污水處理業,— ,— ,— ,— 
2019,存貨事務人員,廢水及污水處理業,… ,… ,… ,… 
2019,生產及物料規劃事務人員,廢水及污水處理業,— ,— ,— ,— 
2019,人事事務人員,廢水及污水處理業,13,29468,29468,— 
2019,服務及銷售工作人員,廢水及污水處理業,— ,— ,— ,— 
2019,收銀員及售票員,廢水及污水處理業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,廢水及污水處理業,— ,— ,— ,— 
2019,救生員,廢水及污水處理業,— ,— ,— ,— 
2019,技藝、機械設備操作及組裝人員,廢水及污水處理業,561,33328,33328,— 
2019,混凝土鋪設人員,廢水及污水處理業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),廢水及污水處理業,… ,… ,… ,… 
2019,焊接及切割人員(含電焊工、氣焊工),廢水及污水處理業,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),廢水及污水處理業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),廢水及污水處理業,— ,— ,— ,— 
2019,電力機械裝修人員,廢水及污水處理業,— ,— ,— ,— 
2019,電力線路裝修人員,廢水及污水處理業,— ,— ,— ,— 
2019,電子設備裝修人員（不含資通訊設備）,廢水及污水處理業,— ,— ,— ,— 
2019,消毒及除蟲有關工作人員,廢水及污水處理業,— ,— ,— ,— 
2019,化學產品機械操作員(不含藥品、化粧品及照相產品),廢水及污水處理業,— ,— ,— ,— 
2019,塑膠製品機械操作人員,廢水及污水處理業,— ,— ,— ,— 
2019,蒸汽引擎及鍋爐操作人員,廢水及污水處理業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,廢水及污水處理業,— ,— ,— ,— 
2019,大客、貨車駕駛人員,廢水及污水處理業,… ,… ,… ,… 
2019,推土、吊車、起重機等移運設備操作人員,廢水及污水處理業,… ,… ,… ,… 
2019,基層技術工及勞力工,廢水及污水處理業,740,24667,24635,32
2019,清潔及家事工作人員(含建築清潔工),廢水及污水處理業,158,23330,23182,148
2019,勞力工,廢水及污水處理業,… ,… ,… ,… 
2019,廢棄物收集工及回收資源分類工,廢水及污水處理業,— ,— ,— ,— 
2019,抄表員及自動販賣機收款員,廢水及污水處理業,— ,— ,— ,— 
2019,主管及監督人員,廢棄物清除業,460,56301,54848,1453
2019,高階主管(總經理及總執行長),廢棄物清除業,34,124022,124022,— 
2019,中階主管(經理),廢棄物清除業,85,68030,67127,903
2019,監督人員(含現場及辦公室主任、科/股長),廢棄物清除業,341,46626,44890,1736
2019,專業人員,廢棄物清除業,98,44578,42966,1612
2019,品管工程師,廢棄物清除業,… ,… ,… ,… 
2019,工管及生管工程師,廢棄物清除業,— ,— ,— ,— 
2019,土木及水利工程師,廢棄物清除業,… ,… ,… ,… 
2019,環境工程師,廢棄物清除業,46,46247,45744,503
2019,機械工程師(含造船、輪機、鑄造),廢棄物清除業,… ,… ,… ,… 
2019,化工工程師,廢棄物清除業,— ,— ,— ,— 
2019,電機工程師,廢棄物清除業,… ,… ,… ,… 
2019,護理人員,廢棄物清除業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),廢棄物清除業,40,39887,38737,1150
2019,專案管理師(含經營管理顧問),廢棄物清除業,— ,— ,— ,— 
2019,稽核人員,廢棄物清除業,— ,— ,— ,— 
2019,人力資源管理師,廢棄物清除業,— ,— ,— ,— 
2019,廣告及行銷專業人員(含企劃),廢棄物清除業,— ,— ,— ,— 
2019,公關專業人員,廢棄物清除業,— ,— ,— ,— 
2019,資訊系統分析及設計師,廢棄物清除業,— ,— ,— ,— 
2019,軟體開發及程式設計師,廢棄物清除業,— ,— ,— ,— 
2019,資料庫及網路專業人員,廢棄物清除業,— ,— ,— ,— 
2019,技術員及助理專業人員,廢棄物清除業,526,34092,32153,1939
2019,物理、化學及地球科學技術員,廢棄物清除業,— ,— ,— ,— 
2019,營建工程技術員(含建築、土木、景觀、測量、水利),廢棄物清除業,— ,— ,— ,— 
2019,電機技術員,廢棄物清除業,… ,… ,… ,… 
2019,機械技術員(含造船、輪機、鑄造),廢棄物清除業,… ,… ,… ,… 
2019,化工技術員,廢棄物清除業,17,30080,27086,2994
2019,品管技術員,廢棄物清除業,— ,— ,— ,— 
2019,工管及生管技術員,廢棄物清除業,— ,— ,— ,— 
2019,製圖員,廢棄物清除業,— ,— ,— ,— 
2019,環境工程技術員,廢棄物清除業,236,32693,31181,1512
2019,焚化爐、水處理及氣(液)體設備操作員,廢棄物清除業,70,37201,35060,2141
2019,勞安及衛生技術員,廢棄物清除業,47,29191,29191,— 
2019,會計人員,廢棄物清除業,… ,… ,… ,… 
2019,工商業銷售代表(含業務員),廢棄物清除業,123,35769,32338,3431
2019,採購員,廢棄物清除業,— ,— ,— ,— 
2019,專業秘書,廢棄物清除業,… ,… ,… ,… 
2019,法務人員,廢棄物清除業,— ,— ,— ,— 
2019,資訊管理及維護技術員,廢棄物清除業,… ,… ,… ,… 
2019,事務支援人員,廢棄物清除業,808,28077,27488,589
2019,總務,廢棄物清除業,48,28742,27855,887
2019,一般辦公室事務人員(含文書),廢棄物清除業,440,27311,26784,527
2019,資料輸入人員,廢棄物清除業,17,26640,26455,185
2019,收帳、收費人員(含帳款催收),廢棄物清除業,33,36023,35999,24
2019,接待員及服務台事務人員,廢棄物清除業,— ,— ,— ,— 
2019,總機人員,廢棄物清除業,… ,… ,… ,… 
2019,電話及網路客服人員,廢棄物清除業,16,31984,31984,— 
2019,會計助理、簿記、出納,廢棄物清除業,220,27722,27045,677
2019,統計、財務、證券及保險事務人員,廢棄物清除業,— ,— ,— ,— 
2019,存貨事務人員,廢棄物清除業,… ,… ,… ,… 
2019,生產及物料規劃事務人員,廢棄物清除業,10,34233,29412,4821
2019,人事事務人員,廢棄物清除業,17,30960,30960,— 
2019,服務及銷售工作人員,廢棄物清除業,… ,… ,… ,… 
2019,收銀員及售票員,廢棄物清除業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,廢棄物清除業,… ,… ,… ,… 
2019,救生員,廢棄物清除業,— ,— ,— ,— 
2019,技藝、機械設備操作及組裝人員,廢棄物清除業,3244,34082,32215,1867
2019,混凝土鋪設人員,廢棄物清除業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),廢棄物清除業,— ,— ,— ,— 
2019,焊接及切割人員(含電焊工、氣焊工),廢棄物清除業,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),廢棄物清除業,… ,… ,… ,… 
