年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,專業秘書,電腦、電子產品及光學製品製造業,1056,109053,53851,55202
2019,法務人員,電腦、電子產品及光學製品製造業,265,165572,55992,109580
2019,運動、健身及休閒娛樂指導員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,資訊管理及維護技術員,電腦、電子產品及光學製品製造業,1977,57935,45196,12739
2019,電信技術員,電腦、電子產品及光學製品製造業,291,174569,42794,131775
2019,事務支援人員,電腦、電子產品及光學製品製造業,16897,61904,37883,24021
2019,總務,電腦、電子產品及光學製品製造業,1465,64092,39209,24883
2019,一般辦公室事務人員(含文書),電腦、電子產品及光學製品製造業,6782,50360,39387,10973
2019,資料輸入人員,電腦、電子產品及光學製品製造業,224,29622,28522,1100
2019,收帳、收費人員(含帳款催收),電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,接待員及服務台事務人員,電腦、電子產品及光學製品製造業,147,45495,39239,6256
2019,總機人員,電腦、電子產品及光學製品製造業,334,36686,30500,6186
2019,電話及網路客服人員,電腦、電子產品及光學製品製造業,195,50034,40570,9464
2019,統計調查訪談人員,電腦、電子產品及光學製品製造業,… ,… ,… ,… 
2019,會計助理、簿記、出納,電腦、電子產品及光學製品製造業,1804,68396,38284,30112
2019,統計、財務、證券及保險事務人員,電腦、電子產品及光學製品製造業,11,48574,48574,— 
2019,存貨事務人員,電腦、電子產品及光學製品製造業,2507,42968,33260,9708
2019,生產及物料規劃事務人員,電腦、電子產品及光學製品製造業,2427,109627,39592,70035
2019,運輸事務人員(含稽查、調度、管理、航務),電腦、電子產品及光學製品製造業,416,117795,40411,77384
2019,人事事務人員,電腦、電子產品及光學製品製造業,556,51151,34778,16373
2019,服務及銷售工作人員,電腦、電子產品及光學製品製造業,1838,77077,34810,42267
2019,導遊、領隊及解說員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,廚師,電腦、電子產品及光學製品製造業,79,44491,44491,— 
2019,餐飲服務人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,宿舍舍監,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,寵物美容師及動物照料工作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,按摩師,電腦、電子產品及光學製品製造業,303,30994,24372,6622
2019,商店銷售人員(含百貨公司樓管人員),電腦、電子產品及光學製品製造業,476,40157,28266,11891
2019,展售說明人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,電話及網路行銷人員,電腦、電子產品及光學製品製造業,… ,… ,… ,… 
2019,兒童照顧人員(含保母),電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,電腦、電子產品及光學製品製造業,929,114521,40289,74232
2019,技藝、機械設備操作及組裝人員,電腦、電子產品及光學製品製造業,77197,59986,28787,31199
2019,園藝及農牧業生產人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,砌磚及有關工作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,砌石、裁石及石雕人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,混凝土鋪設人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,營建木作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,其他營建構造人員(含鷹架工),電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,絕緣材料安裝人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,空調及冷凍機械裝修人員,電腦、電子產品及光學製品製造業,260,32792,31614,1178
2019,油漆、噴漆人員(含裱糊工),電腦、電子產品及光學製品製造業,… ,… ,… ,… 
2019,金屬砂模及砂心製造人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,焊接及切割人員(含電焊工、氣焊工),電腦、電子產品及光學製品製造業,181,38737,35755,2982
2019,板金人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,金屬結構預備及組合人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,鍛造、錘造及鍛壓工作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,工具製造人員(含模具工、鉗工),電腦、電子產品及光學製品製造業,658,100587,41462,59125
2019,金屬工具機設定及操作人員,電腦、電子產品及光學製品製造業,1304,34531,30467,4064
2019,車輛維修人員(含自行車、機車、汽車、火車),電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,航空器維修人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,產業用機器維修人員,電腦、電子產品及光學製品製造業,169,137371,31183,106188
2019,精密儀器製造及修理人員,電腦、電子產品及光學製品製造業,2602,197273,39392,157881
2019,樂器製造及調音人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,珠寶及貴金屬製作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,陶瓷製品有關工作人員(含磚瓦),電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,玻璃製品製造人員,電腦、電子產品及光學製品製造業,686,35379,34455,924
2019,各種材質手工藝人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,美編及印刷前置工作人員,電腦、電子產品及光學製品製造業,26,36769,36769,— 
2019,印刷人員,電腦、電子產品及光學製品製造業,21,42668,39616,3052
2019,裝訂及有關工作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,電力機械裝修人員,電腦、電子產品及光學製品製造業,1704,37632,32496,5136
2019,電力線路裝修人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,資(通)訊設備裝修人員(含電信、電話),電腦、電子產品及光學製品製造業,1293,38545,29970,8575
2019,電子設備裝修人員（不含資通訊設備）,電腦、電子產品及光學製品製造業,3305,52859,31549,21310
2019,食品製造及處理人員(含酒類、飲料、製糖、菸葉),電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,食品、飲料試味及分級人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,木材處理、家具木工及有關工作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,服飾打樣及剪裁人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,鞣(製)革、毛皮及皮革工作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,製鞋及有關工作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,潛水人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,非食品飲料產品分級及檢查人員,電腦、電子產品及光學製品製造業,2472,32153,27136,5017
2019,光學鏡片製作人員,電腦、電子產品及光學製品製造業,1802,32878,28215,4663
2019,採礦及採石人員(含爆破人員),電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,礦石及石材處理設備操作員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,水泥相關製品機械操作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,金屬製造設備操作員(含熔煉、鑄造、輾軋、熱處理、抽製及擠型等),電腦、電子產品及光學製品製造業,409,39945,33236,6709
2019,金屬表面處理人員(含電鍍),電腦、電子產品及光學製品製造業,299,43322,30911,12411
2019,藥品及化粧品機械操作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,印刷電路板製造工,電腦、電子產品及光學製品製造業,331,246523,29676,216847
2019,人造纖維製造設備操作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,原油處理工,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,化學產品機械操作員(不含藥品、化粧品及照相產品),電腦、電子產品及光學製品製造業,… ,… ,… ,… 
2019,橡膠製品機械操作人員(含輪胎),電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,電線、電纜製造工,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,塑膠製品機械操作人員,電腦、電子產品及光學製品製造業,1030,286988,33459,253529
2019,紙製品機械操作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,纖維準備、紡紗、併紗及撚線機械操作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,紡織及針織機械操作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,縫製機械操作人員(含裁縫、刺繡),電腦、電子產品及光學製品製造業,… ,… ,… ,… 
2019,染整機械操作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,洗滌工、熨燙工,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,紙漿及造紙設備操作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,蒸汽引擎及鍋爐操作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,包裝機械操作人員,電腦、電子產品及光學製品製造業,292,28659,27259,1400
2019,半導體製品機械設備操作人員,電腦、電子產品及光學製品製造業,853,33481,29147,4334
2019,組裝(現場)人員,電腦、電子產品及光學製品製造業,56890,53469,27653,25816
2019,軌道車輛駕駛人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,電腦、電子產品及光學製品製造業,223,69515,36932,32583
2019,大客、貨車駕駛人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,推土、吊車、起重機等移運設備操作人員,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,電池製造工,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,基層技術工及勞力工,電腦、電子產品及光學製品製造業,3467,47226,23956,23270
2019,清潔及家事工作人員(含建築清潔工),電腦、電子產品及光學製品製造業,257,31303,28338,2965
2019,勞力工,電腦、電子產品及光學製品製造業,3186,48470,23409,25061
2019,理貨員,電腦、電子產品及光學製品製造業,24,52561,49637,2924
2019,廢棄物收集工及回收資源分類工,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,廚房幫工(含速食烹調),電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,停車場管理工,電腦、電子產品及光學製品製造業,— ,— ,— ,— 
2019,主管及監督人員,電力設備及配備製造業,11247,92283,74808,17475
2019,高階主管(總經理及總執行長),電力設備及配備製造業,1358,149534,134857,14677
2019,中階主管(經理),電力設備及配備製造業,3950,108600,83151,25449
2019,監督人員(含現場及辦公室主任、科/股長),電力設備及配備製造業,5939,68341,55529,12812
2019,專業人員,電力設備及配備製造業,10146,66393,53406,12987
2019,農、林、漁、牧業專業人員,電力設備及配備製造業,— ,— ,— ,— 
2019,品管工程師,電力設備及配備製造業,897,72889,52329,20560
2019,工管及生管工程師,電力設備及配備製造業,705,65337,56997,8340
2019,土木及水利工程師,電力設備及配備製造業,16,64608,55152,9456
2019,環境工程師,電力設備及配備製造業,— ,— ,— ,— 
2019,航空機械工程師,電力設備及配備製造業,— ,— ,— ,— 
2019,冷凍空調工程師,電力設備及配備製造業,34,55160,50481,4679
2019,機械工程師(含造船、輪機、鑄造),電力設備及配備製造業,1145,70641,52484,18157
2019,食品工程師,電力設備及配備製造業,— ,— ,— ,— 
2019,化工工程師,電力設備及配備製造業,68,66777,52895,13882
2019,地質、採礦、鑽探、冶金工程師,電力設備及配備製造業,— ,— ,— ,— 
2019,紡織工程師,電力設備及配備製造業,— ,— ,— ,— 
2019,醫療器材、醫學工程師,電力設備及配備製造業,— ,— ,— ,— 
2019,生物科學工程師,電力設備及配備製造業,— ,— ,— ,— 
2019,光學工程師,電力設備及配備製造業,78,54272,54272,— 
2019,電機工程師,電力設備及配備製造業,1684,61595,49476,12119
2019,電子工程師,電力設備及配備製造業,2011,65880,58184,7696
2019,電信工程師,電力設備及配備製造業,136,54124,49829,4295
2019,建築工程師(含建築師),電力設備及配備製造業,— ,— ,— ,— 
2019,平面及多媒體設計師,電力設備及配備製造業,… ,… ,… ,… 
2019,產品及服裝設計師(含工業設計),電力設備及配備製造業,440,63910,50644,13266
2019,醫師,電力設備及配備製造業,— ,— ,— ,— 
2019,護理人員,電力設備及配備製造業,49,56727,43244,13483
2019,獸醫師,電力設備及配備製造業,— ,— ,— ,— 
2019,藥事人員(含藥師),電力設備及配備製造業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),電力設備及配備製造業,227,66343,51675,14668
2019,營養師,電力設備及配備製造業,— ,— ,— ,— 
2019,會(審)計師(含會計稽核),電力設備及配備製造業,6,52290,52290,— 
2019,風險控管人員,電力設備及配備製造業,32,74586,52256,22330
2019,財務、經濟及投資分析研究人員,電力設備及配備製造業,44,84749,64178,20571
2019,專案管理師(含經營管理顧問),電力設備及配備製造業,357,78968,57537,21431
2019,稽核人員,電力設備及配備製造業,30,54539,51444,3095
2019,人力資源管理師,電力設備及配備製造業,195,85166,54339,30827
2019,廣告及行銷專業人員(含企劃),電力設備及配備製造業,700,60210,47189,13021
2019,公關專業人員,電力設備及配備製造業,… ,… ,… ,… 
2019,資訊系統分析及設計師,電力設備及配備製造業,236,67905,55312,12593
2019,軟體開發及程式設計師,電力設備及配備製造業,827,67039,54808,12231
2019,資料庫及網路專業人員,電力設備及配備製造業,173,58556,52636,5920
2019,律師及相關專業人員,電力設備及配備製造業,… ,… ,… ,… 
2019,專利工程師及公證人,電力設備及配備製造業,15,53974,53974,— 
2019,社工、心理專業人員(含諮商人員),電力設備及配備製造業,— ,— ,— ,— 
2019,編輯、作家及有關撰稿人員,電力設備及配備製造業,— ,— ,— ,— 
2019,翻譯人員,電力設備及配備製造業,… ,… ,… ,… 
2019,技術員及助理專業人員,電力設備及配備製造業,12127,51133,39555,11578
2019,營建工程技術員(含建築、土木、景觀、測量、水利),電力設備及配備製造業,— ,— ,— ,— 
2019,電機技術員,電力設備及配備製造業,2204,46094,38173,7921
2019,電子技術員,電力設備及配備製造業,916,39907,36175,3732
2019,航空機械技術員,電力設備及配備製造業,— ,— ,— ,— 
2019,冷凍空調技術員,電力設備及配備製造業,31,56078,39115,16963
2019,機械技術員(含造船、輪機、鑄造),電力設備及配備製造業,946,47292,41606,5686
2019,食品技術員,電力設備及配備製造業,— ,— ,— ,— 
2019,化工技術員,電力設備及配備製造業,117,38677,37330,1347
2019,品管技術員,電力設備及配備製造業,1547,43186,36724,6462
2019,工管及生管技術員,電力設備及配備製造業,1063,47810,37006,10804
2019,製圖員,電力設備及配備製造業,583,37947,37409,538
2019,地質、採礦、鑽探、冶金技術員,電力設備及配備製造業,— ,— ,— ,— 
2019,環境工程技術員,電力設備及配備製造業,— ,— ,— ,— 
2019,紡織技術員,電力設備及配備製造業,— ,— ,— ,— 
2019,發電設備操作員,電力設備及配備製造業,— ,— ,— ,— 
2019,焚化爐、水處理及氣(液)體設備操作員,電力設備及配備製造業,— ,— ,— ,— 
2019,化學加工設備中央控制員,電力設備及配備製造業,— ,— ,— ,— 
2019,石油及天然氣精煉設備操作員,電力設備及配備製造業,— ,— ,— ,— 
2019,金屬生產製程中央控制員,電力設備及配備製造業,— ,— ,— ,— 
2019,生命科學技術員,電力設備及配備製造業,— ,— ,— ,— 
2019,農業技術及農業推廣人員,電力設備及配備製造業,— ,— ,— ,— 
2019,船舶監管人員(含引水人員),電力設備及配備製造業,— ,— ,— ,— 
2019,航空駕駛員,電力設備及配備製造業,— ,— ,— ,— 
2019,醫療設備控制技術員,電力設備及配備製造業,— ,— ,— ,— 
2019,醫學及病理檢驗人員,電力設備及配備製造業,— ,— ,— ,— 
2019,傳統醫學技術員,電力設備及配備製造業,— ,— ,— ,— 
2019,物理、職能(復健)治療技術員,電力設備及配備製造業,— ,— ,— ,— 
2019,勞安及衛生技術員,電力設備及配備製造業,150,61946,40278,21668
2019,其他醫療保健助理專業人員,電力設備及配備製造業,— ,— ,— ,— 
2019,會計人員,電力設備及配備製造業,381,57190,50700,6490
2019,統計及精算助理專業人員,電力設備及配備製造業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),電力設備及配備製造業,2377,70484,43574,26910
2019,採購員,電力設備及配備製造業,1142,51899,38478,13421
2019,報關員(含報驗、船務人員),電力設備及配備製造業,208,40973,37530,3443
2019,會議及活動規劃人員,電力設備及配備製造業,— ,— ,— ,— 
2019,不動產經紀人,電力設備及配備製造業,… ,… ,… ,… 
2019,拍賣員(不含電子購物、郵購),電力設備及配備製造業,— ,— ,— ,— 
2019,專業秘書,電力設備及配備製造業,162,63674,47280,16394
2019,法務人員,電力設備及配備製造業,… ,… ,… ,… 
2019,運動、健身及休閒娛樂指導員,電力設備及配備製造業,— ,— ,— ,— 
2019,資訊管理及維護技術員,電力設備及配備製造業,248,47996,36598,11398
2019,電信技術員,電力設備及配備製造業,46,50674,40723,9951
2019,事務支援人員,電力設備及配備製造業,11514,36822,32554,4268
2019,總務,電力設備及配備製造業,1023,34794,31710,3084
2019,一般辦公室事務人員(含文書),電力設備及配備製造業,3642,34941,32169,2772
2019,資料輸入人員,電力設備及配備製造業,185,29883,29197,686
2019,收帳、收費人員(含帳款催收),電力設備及配備製造業,— ,— ,— ,— 
2019,接待員及服務台事務人員,電力設備及配備製造業,87,31042,31042,— 
2019,總機人員,電力設備及配備製造業,88,30204,28610,1594
2019,電話及網路客服人員,電力設備及配備製造業,159,37382,37382,— 
2019,統計調查訪談人員,電力設備及配備製造業,— ,— ,— ,— 
2019,會計助理、簿記、出納,電力設備及配備製造業,2955,36553,34015,2538
2019,統計、財務、證券及保險事務人員,電力設備及配備製造業,… ,… ,… ,… 
2019,存貨事務人員,電力設備及配備製造業,1552,36444,30228,6216
2019,生產及物料規劃事務人員,電力設備及配備製造業,1312,41542,32518,9024
2019,運輸事務人員(含稽查、調度、管理、航務),電力設備及配備製造業,199,59771,37671,22100
2019,人事事務人員,電力設備及配備製造業,306,42939,35636,7303
2019,服務及銷售工作人員,電力設備及配備製造業,665,44018,33487,10531
2019,導遊、領隊及解說員,電力設備及配備製造業,— ,— ,— ,— 
2019,廚師,電力設備及配備製造業,7,56067,45913,10154
2019,餐飲服務人員,電力設備及配備製造業,— ,— ,— ,— 
2019,宿舍舍監,電力設備及配備製造業,— ,— ,— ,— 
2019,寵物美容師及動物照料工作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,按摩師,電力設備及配備製造業,… ,… ,… ,… 
2019,商店銷售人員(含百貨公司樓管人員),電力設備及配備製造業,— ,— ,— ,— 
2019,展售說明人員,電力設備及配備製造業,— ,— ,— ,— 
2019,電話及網路行銷人員,電力設備及配備製造業,— ,— ,— ,— 
2019,兒童照顧人員(含保母),電力設備及配備製造業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,電力設備及配備製造業,640,44474,33643,10831
2019,技藝、機械設備操作及組裝人員,電力設備及配備製造業,76000,32961,26950,6011
2019,園藝及農牧業生產人員,電力設備及配備製造業,— ,— ,— ,— 
2019,砌磚及有關工作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,砌石、裁石及石雕人員,電力設備及配備製造業,— ,— ,— ,— 
2019,混凝土鋪設人員,電力設備及配備製造業,— ,— ,— ,— 
2019,營建木作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,其他營建構造人員(含鷹架工),電力設備及配備製造業,— ,— ,— ,— 
2019,絕緣材料安裝人員,電力設備及配備製造業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),電力設備及配備製造業,— ,— ,— ,— 
2019,空調及冷凍機械裝修人員,電力設備及配備製造業,1335,37000,32461,4539
2019,油漆、噴漆人員(含裱糊工),電力設備及配備製造業,— ,— ,— ,— 
2019,金屬砂模及砂心製造人員,電力設備及配備製造業,— ,— ,— ,— 
2019,焊接及切割人員(含電焊工、氣焊工),電力設備及配備製造業,1395,37658,31697,5961
2019,板金人員,電力設備及配備製造業,374,35739,33951,1788
2019,金屬結構預備及組合人員,電力設備及配備製造業,— ,— ,— ,— 
2019,鍛造、錘造及鍛壓工作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,工具製造人員(含模具工、鉗工),電力設備及配備製造業,439,43779,36013,7766
2019,金屬工具機設定及操作人員,電力設備及配備製造業,4827,33052,29870,3182
2019,車輛維修人員(含自行車、機車、汽車、火車),電力設備及配備製造業,— ,— ,— ,— 
2019,航空器維修人員,電力設備及配備製造業,— ,— ,— ,— 
2019,產業用機器維修人員,電力設備及配備製造業,… ,… ,… ,… 
2019,精密儀器製造及修理人員,電力設備及配備製造業,76,40716,39557,1159
2019,樂器製造及調音人員,電力設備及配備製造業,— ,— ,— ,— 
2019,珠寶及貴金屬製作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,陶瓷製品有關工作人員(含磚瓦),電力設備及配備製造業,— ,— ,— ,— 
2019,玻璃製品製造人員,電力設備及配備製造業,— ,— ,— ,— 
2019,各種材質手工藝人員,電力設備及配備製造業,— ,— ,— ,— 
2019,美編及印刷前置工作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,印刷人員,電力設備及配備製造業,— ,— ,— ,— 
2019,裝訂及有關工作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),電力設備及配備製造業,— ,— ,— ,— 
2019,電力機械裝修人員,電力設備及配備製造業,5920,32823,28423,4400
2019,電力線路裝修人員,電力設備及配備製造業,57,36688,33442,3246
2019,資(通)訊設備裝修人員(含電信、電話),電力設備及配備製造業,… ,… ,… ,… 
2019,電子設備裝修人員（不含資通訊設備）,電力設備及配備製造業,1031,29178,27887,1291
2019,食品製造及處理人員(含酒類、飲料、製糖、菸葉),電力設備及配備製造業,— ,— ,— ,— 
2019,食品、飲料試味及分級人員,電力設備及配備製造業,— ,— ,— ,— 
2019,木材處理、家具木工及有關工作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,服飾打樣及剪裁人員,電力設備及配備製造業,— ,— ,— ,— 
2019,鞣(製)革、毛皮及皮革工作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,製鞋及有關工作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,潛水人員,電力設備及配備製造業,— ,— ,— ,— 
2019,非食品飲料產品分級及檢查人員,電力設備及配備製造業,2854,26996,23850,3146
2019,光學鏡片製作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,採礦及採石人員(含爆破人員),電力設備及配備製造業,— ,— ,— ,— 
2019,礦石及石材處理設備操作員,電力設備及配備製造業,— ,— ,— ,— 
2019,水泥相關製品機械操作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,金屬製造設備操作員(含熔煉、鑄造、輾軋、熱處理、抽製及擠型等),電力設備及配備製造業,809,39924,31372,8552
2019,金屬表面處理人員(含電鍍),電力設備及配備製造業,304,28875,25186,3689
2019,藥品及化粧品機械操作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,印刷電路板製造工,電力設備及配備製造業,— ,— ,— ,— 
2019,人造纖維製造設備操作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,原油處理工,電力設備及配備製造業,— ,— ,— ,— 
2019,化學產品機械操作員(不含藥品、化粧品及照相產品),電力設備及配備製造業,… ,… ,… ,… 
2019,橡膠製品機械操作人員(含輪胎),電力設備及配備製造業,— ,— ,— ,— 
2019,電線、電纜製造工,電力設備及配備製造業,8073,35219,28039,7180
2019,塑膠製品機械操作人員,電力設備及配備製造業,1813,29087,25605,3482
2019,紙製品機械操作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,纖維準備、紡紗、併紗及撚線機械操作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,紡織及針織機械操作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,縫製機械操作人員(含裁縫、刺繡),電力設備及配備製造業,— ,— ,— ,— 
2019,染整機械操作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,洗滌工、熨燙工,電力設備及配備製造業,— ,— ,— ,— 
2019,紙漿及造紙設備操作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,蒸汽引擎及鍋爐操作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,包裝機械操作人員,電力設備及配備製造業,… ,… ,… ,… 
2019,半導體製品機械設備操作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,組裝(現場)人員,電力設備及配備製造業,40941,31746,25416,6330
2019,軌道車輛駕駛人員,電力設備及配備製造業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,電力設備及配備製造業,816,39357,34822,4535
2019,大客、貨車駕駛人員,電力設備及配備製造業,— ,— ,— ,— 
2019,推土、吊車、起重機等移運設備操作人員,電力設備及配備製造業,— ,— ,— ,— 
2019,電池製造工,電力設備及配備製造業,4856,39464,28948,10516
2019,基層技術工及勞力工,電力設備及配備製造業,2639,36406,24830,11576
2019,清潔及家事工作人員(含建築清潔工),電力設備及配備製造業,163,45948,27234,18714
2019,勞力工,電力設備及配備製造業,2473,35778,24668,11110
2019,理貨員,電力設備及配備製造業,… ,… ,… ,… 
2019,廢棄物收集工及回收資源分類工,電力設備及配備製造業,— ,— ,— ,— 
2019,廚房幫工(含速食烹調),電力設備及配備製造業,— ,— ,— ,— 
2019,停車場管理工,電力設備及配備製造業,— ,— ,— ,— 
2019,主管及監督人員,機械設備製造業,17189,86017,68018,17999
2019,高階主管(總經理及總執行長),機械設備製造業,1712,154283,121855,32428
2019,中階主管(經理),機械設備製造業,5846,110497,78769,31728
2019,監督人員(含現場及辦公室主任、科/股長),機械設備製造業,9631,59022,51922,7100
2019,專業人員,機械設備製造業,10706,59660,49044,10616
2019,農、林、漁、牧業專業人員,機械設備製造業,— ,— ,— ,— 
2019,品管工程師,機械設備製造業,679,52142,46730,5412
2019,工管及生管工程師,機械設備製造業,701,58086,47886,10200
2019,土木及水利工程師,機械設備製造業,— ,— ,— ,— 
2019,環境工程師,機械設備製造業,… ,… ,… ,… 
2019,航空機械工程師,機械設備製造業,— ,— ,— ,— 
2019,冷凍空調工程師,機械設備製造業,68,61538,51657,9881
2019,機械工程師(含造船、輪機、鑄造),機械設備製造業,3707,61468,49784,11684
2019,食品工程師,機械設備製造業,— ,— ,— ,— 
2019,化工工程師,機械設備製造業,63,47210,46919,291
2019,地質、採礦、鑽探、冶金工程師,機械設備製造業,— ,— ,— ,— 
2019,紡織工程師,機械設備製造業,— ,— ,— ,— 
2019,醫療器材、醫學工程師,機械設備製造業,— ,— ,— ,— 
2019,生物科學工程師,機械設備製造業,— ,— ,— ,— 
2019,光學工程師,機械設備製造業,… ,… ,… ,… 
2019,電機工程師,機械設備製造業,1639,63000,49728,13272
2019,電子工程師,機械設備製造業,505,64448,56345,8103
2019,電信工程師,機械設備製造業,— ,— ,— ,— 
2019,建築工程師(含建築師),機械設備製造業,— ,— ,— ,— 
2019,平面及多媒體設計師,機械設備製造業,— ,— ,— ,— 
2019,產品及服裝設計師(含工業設計),機械設備製造業,848,56006,43905,12101
2019,醫師,機械設備製造業,— ,— ,— ,— 
2019,護理人員,機械設備製造業,6,37379,33097,4282
2019,獸醫師,機械設備製造業,— ,— ,— ,— 
2019,藥事人員(含藥師),機械設備製造業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),機械設備製造業,264,53547,46114,7433
2019,營養師,機械設備製造業,— ,— ,— ,— 
2019,會(審)計師(含會計稽核),機械設備製造業,… ,… ,… ,… 
2019,風險控管人員,機械設備製造業,— ,— ,— ,— 
2019,財務、經濟及投資分析研究人員,機械設備製造業,6,78484,58770,19714
2019,專案管理師(含經營管理顧問),機械設備製造業,384,64522,51833,12689
2019,稽核人員,機械設備製造業,33,65973,53853,12120
2019,人力資源管理師,機械設備製造業,165,54568,44973,9595
2019,廣告及行銷專業人員(含企劃),機械設備製造業,565,52903,48019,4884
2019,公關專業人員,機械設備製造業,… ,… ,… ,… 
2019,資訊系統分析及設計師,機械設備製造業,101,56481,47381,9100
2019,軟體開發及程式設計師,機械設備製造業,816,60266,49679,10587
2019,資料庫及網路專業人員,機械設備製造業,124,53205,47542,5663
