年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,電力機械裝修人員,人身保險業,… ,… ,… ,… 
2019,資(通)訊設備裝修人員(含電信、電話),人身保險業,— ,— ,— ,— 
2019,機車送件駕駛人員,人身保險業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,人身保險業,106,70552,60923,9629
2019,基層技術工及勞力工,人身保險業,— ,— ,— ,— 
2019,清潔及家事工作人員(含建築清潔工),人身保險業,— ,— ,— ,— 
2019,勞力工,人身保險業,— ,— ,— ,— 
2019,廚房幫工(含速食烹調),人身保險業,— ,— ,— ,— 
2019,主管及監督人員,財產保險業,3191,75474,72342,3132
2019,高階主管(總經理及總執行長),財產保險業,151,185721,176486,9235
2019,中階主管(經理),財產保險業,580,104184,98316,5868
2019,監督人員(含現場及辦公室主任、科/股長),財產保險業,2460,61939,59826,2113
2019,專業人員,財產保險業,1026,58509,53990,4519
2019,精算師(取得正式資格者),財產保險業,17,172064,160192,11872
2019,數學、精算及統計專業人員,財產保險業,69,60662,57694,2968
2019,建築工程師(含建築師),財產保險業,— ,— ,— ,— 
2019,醫師,財產保險業,— ,— ,— ,— 
2019,護理人員,財產保險業,… ,… ,… ,… 
2019,勞安及衛生管理人員(含工業安全管理師),財產保險業,— ,— ,— ,— 
2019,營養師,財產保險業,— ,— ,— ,— 
2019,會(審)計師(含會計稽核),財產保險業,… ,… ,… ,… 
2019,風險控管人員,財產保險業,58,51239,50460,779
2019,財務、經濟及投資分析研究人員,財產保險業,51,72938,62217,10721
2019,專案管理師(含經營管理顧問),財產保險業,8,113476,113476,— 
2019,稽核人員,財產保險業,79,60344,57859,2485
2019,人力資源管理師,財產保險業,42,61370,57239,4131
2019,廣告及行銷專業人員(含企劃),財產保險業,227,54098,46651,7447
2019,公關專業人員,財產保險業,8,49866,49750,116
2019,資訊系統分析及設計師,財產保險業,126,58247,52746,5501
2019,軟體開發及程式設計師,財產保險業,263,50229,48222,2007
2019,資料庫及網路專業人員,財產保險業,66,58760,53366,5394
2019,律師及相關專業人員,財產保險業,… ,… ,… ,… 
2019,翻譯人員,財產保險業,— ,— ,— ,— 
2019,技術員及助理專業人員,財產保險業,7638,44334,41550,2784
2019,營建工程技術員(含建築、土木、景觀、測量、水利),財產保險業,— ,— ,— ,— 
2019,證券金融交易員及經紀人,財產保險業,— ,— ,— ,— 
2019,信用及貸款人員,財產保險業,— ,— ,— ,— 
2019,會計人員,財產保險業,61,48306,46428,1878
2019,統計及精算助理專業人員,財產保險業,29,44224,43627,597
2019,財物及損失鑑價人員,財產保險業,1723,41806,39984,1822
2019,承銷人員,財產保險業,— ,— ,— ,— 
2019,保險代理人,財產保險業,5476,44951,41769,3182
2019,工商業銷售代表(含業務員),財產保險業,61,39160,39160,— 
2019,採購員,財產保險業,… ,… ,… ,… 
2019,會議及活動規劃人員,財產保險業,… ,… ,… ,… 
2019,不動產經紀人,財產保險業,— ,— ,— ,— 
2019,專業秘書,財產保險業,43,57436,54175,3261
2019,法務人員,財產保險業,97,43937,42643,1294
2019,職業運動員,財產保險業,— ,— ,— ,— 
2019,資訊管理及維護技術員,財產保險業,138,47628,45657,1971
2019,事務支援人員,財產保險業,5180,40049,37924,2125
2019,總務,財產保險業,73,41079,39581,1498
2019,一般辦公室事務人員(含文書),財產保險業,531,36380,34984,1396
2019,資料輸入人員,財產保險業,214,31405,31077,328
2019,銀行、郵局櫃台事務人員,財產保險業,— ,— ,— ,— 
2019,收帳、收費人員(含帳款催收),財產保險業,88,50128,41032,9096
2019,接待員及服務台事務人員,財產保險業,127,34059,33173,886
2019,總機人員,財產保險業,17,37248,33451,3797
2019,電話及網路客服人員,財產保險業,334,42963,37093,5870
2019,統計調查訪談人員,財產保險業,— ,— ,— ,— 
2019,會計助理、簿記、出納,財產保險業,220,40081,39276,805
2019,核保人員,財產保險業,1953,42444,39998,2446
2019,統計、財務、證券及保險事務人員,財產保險業,1567,38681,37327,1354
2019,存貨事務人員,財產保險業,— ,— ,— ,— 
2019,人事事務人員,財產保險業,56,42368,41090,1278
2019,服務及銷售工作人員,財產保險業,118,52028,42284,9744
2019,廚師,財產保險業,— ,— ,— ,— 
2019,按摩師,財產保險業,… ,… ,… ,… 
2019,電話及網路行銷人員,財產保險業,109,53811,43263,10548
2019,建築物管理員、保全及警衛人員,財產保險業,… ,… ,… ,… 
2019,技藝、機械設備操作及組裝人員,財產保險業,32,52006,44571,7435
2019,建築物電力系統裝修人員(含水電工),財產保險業,— ,— ,— ,— 
2019,電力機械裝修人員,財產保險業,— ,— ,— ,— 
2019,資(通)訊設備裝修人員(含電信、電話),財產保險業,— ,— ,— ,— 
2019,機車送件駕駛人員,財產保險業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,財產保險業,32,52006,44571,7435
2019,基層技術工及勞力工,財產保險業,— ,— ,— ,— 
2019,清潔及家事工作人員(含建築清潔工),財產保險業,— ,— ,— ,— 
2019,勞力工,財產保險業,— ,— ,— ,— 
2019,廚房幫工(含速食烹調),財產保險業,— ,— ,— ,— 
2019,主管及監督人員,其他保險輔助業,146,142417,137020,5397
2019,高階主管(總經理及總執行長),其他保險輔助業,18,222854,222854,— 
2019,中階主管(經理),其他保險輔助業,31,157023,155517,1506
2019,監督人員(含現場及辦公室主任、科/股長),其他保險輔助業,97,122824,115181,7643
2019,專業人員,其他保險輔助業,178,114427,113744,683
2019,精算師(取得正式資格者),其他保險輔助業,… ,… ,… ,… 
2019,數學、精算及統計專業人員,其他保險輔助業,— ,— ,— ,— 
2019,建築工程師(含建築師),其他保險輔助業,— ,— ,— ,— 
2019,醫師,其他保險輔助業,— ,— ,— ,— 
2019,護理人員,其他保險輔助業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),其他保險輔助業,— ,— ,— ,— 
2019,營養師,其他保險輔助業,— ,— ,— ,— 
2019,會(審)計師(含會計稽核),其他保險輔助業,… ,… ,… ,… 
2019,風險控管人員,其他保險輔助業,61,108986,108779,207
2019,財務、經濟及投資分析研究人員,其他保險輔助業,57,118335,117086,1249
2019,專案管理師(含經營管理顧問),其他保險輔助業,— ,— ,— ,— 
2019,稽核人員,其他保險輔助業,… ,… ,… ,… 
2019,人力資源管理師,其他保險輔助業,8,98169,96638,1531
2019,廣告及行銷專業人員(含企劃),其他保險輔助業,— ,— ,— ,— 
2019,公關專業人員,其他保險輔助業,— ,— ,— ,— 
2019,資訊系統分析及設計師,其他保險輔助業,— ,— ,— ,— 
2019,軟體開發及程式設計師,其他保險輔助業,… ,… ,… ,… 
2019,資料庫及網路專業人員,其他保險輔助業,… ,… ,… ,… 
2019,律師及相關專業人員,其他保險輔助業,… ,… ,… ,… 
2019,翻譯人員,其他保險輔助業,— ,— ,— ,— 
2019,技術員及助理專業人員,其他保險輔助業,394,66339,64711,1628
2019,營建工程技術員(含建築、土木、景觀、測量、水利),其他保險輔助業,— ,— ,— ,— 
2019,證券金融交易員及經紀人,其他保險輔助業,— ,— ,— ,— 
2019,信用及貸款人員,其他保險輔助業,— ,— ,— ,— 
2019,會計人員,其他保險輔助業,… ,… ,… ,… 
2019,統計及精算助理專業人員,其他保險輔助業,131,67128,66744,384
2019,財物及損失鑑價人員,其他保險輔助業,— ,— ,— ,— 
2019,承銷人員,其他保險輔助業,— ,— ,— ,— 
2019,保險代理人,其他保險輔助業,… ,… ,… ,… 
2019,工商業銷售代表(含業務員),其他保險輔助業,— ,— ,— ,— 
2019,採購員,其他保險輔助業,— ,— ,— ,— 
2019,會議及活動規劃人員,其他保險輔助業,— ,— ,— ,— 
2019,不動產經紀人,其他保險輔助業,— ,— ,— ,— 
2019,專業秘書,其他保險輔助業,14,75116,75116,— 
2019,法務人員,其他保險輔助業,31,62620,61729,891
2019,職業運動員,其他保險輔助業,— ,— ,— ,— 
2019,資訊管理及維護技術員,其他保險輔助業,33,65645,65268,377
2019,事務支援人員,其他保險輔助業,219,62474,61429,1045
2019,總務,其他保險輔助業,58,49156,48341,815
2019,一般辦公室事務人員(含文書),其他保險輔助業,39,80996,79589,1407
2019,資料輸入人員,其他保險輔助業,— ,— ,— ,— 
2019,銀行、郵局櫃台事務人員,其他保險輔助業,— ,— ,— ,— 
2019,收帳、收費人員(含帳款催收),其他保險輔助業,— ,— ,— ,— 
2019,接待員及服務台事務人員,其他保險輔助業,— ,— ,— ,— 
2019,總機人員,其他保險輔助業,— ,— ,— ,— 
2019,電話及網路客服人員,其他保險輔助業,— ,— ,— ,— 
2019,統計調查訪談人員,其他保險輔助業,— ,— ,— ,— 
2019,會計助理、簿記、出納,其他保險輔助業,55,59142,57160,1982
2019,核保人員,其他保險輔助業,— ,— ,— ,— 
2019,統計、財務、證券及保險事務人員,其他保險輔助業,… ,… ,… ,… 
2019,存貨事務人員,其他保險輔助業,— ,— ,— ,— 
2019,人事事務人員,其他保險輔助業,24,69904,69579,325
2019,服務及銷售工作人員,其他保險輔助業,… ,… ,… ,… 
2019,廚師,其他保險輔助業,— ,— ,— ,— 
2019,按摩師,其他保險輔助業,— ,— ,— ,— 
2019,電話及網路行銷人員,其他保險輔助業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,其他保險輔助業,… ,… ,… ,… 
2019,技藝、機械設備操作及組裝人員,其他保險輔助業,… ,… ,… ,… 
2019,建築物電力系統裝修人員(含水電工),其他保險輔助業,— ,— ,— ,— 
2019,電力機械裝修人員,其他保險輔助業,— ,— ,— ,— 
2019,資(通)訊設備裝修人員(含電信、電話),其他保險輔助業,— ,— ,— ,— 
2019,機車送件駕駛人員,其他保險輔助業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,其他保險輔助業,… ,… ,… ,… 
2019,基層技術工及勞力工,其他保險輔助業,— ,— ,— ,— 
2019,清潔及家事工作人員(含建築清潔工),其他保險輔助業,— ,— ,— ,— 
2019,勞力工,其他保險輔助業,— ,— ,— ,— 
2019,廚房幫工(含速食烹調),其他保險輔助業,— ,— ,— ,— 
2019,主管及監督人員,證券期貨及金融輔助業,5593,210732,116706,94026
2019,高階主管(總經理及總執行長),證券期貨及金融輔助業,499,416645,245737,170908
2019,中階主管(經理),證券期貨及金融輔助業,2374,291398,130704,160694
2019,監督人員(含現場及辦公室主任、科/股長),證券期貨及金融輔助業,2720,102551,80818,21733
2019,專業人員,證券期貨及金融輔助業,9113,112034,61895,50139
2019,精算師(取得正式資格者),證券期貨及金融輔助業,— ,— ,— ,— 
2019,數學、精算及統計專業人員,證券期貨及金融輔助業,— ,— ,— ,— 
2019,建築工程師(含建築師),證券期貨及金融輔助業,— ,— ,— ,— 
2019,醫師,證券期貨及金融輔助業,… ,… ,… ,… 
2019,護理人員,證券期貨及金融輔助業,9,47242,32142,15100
2019,勞安及衛生管理人員(含工業安全管理師),證券期貨及金融輔助業,9,95589,40176,55413
2019,營養師,證券期貨及金融輔助業,— ,— ,— ,— 
2019,會(審)計師(含會計稽核),證券期貨及金融輔助業,10,148314,143052,5262
2019,風險控管人員,證券期貨及金融輔助業,349,82140,55279,26861
2019,財務、經濟及投資分析研究人員,證券期貨及金融輔助業,1526,201114,80484,120630
2019,專案管理師(含經營管理顧問),證券期貨及金融輔助業,41,97266,65888,31378
2019,稽核人員,證券期貨及金融輔助業,1905,82174,49531,32643
2019,人力資源管理師,證券期貨及金融輔助業,164,124507,53416,71091
2019,廣告及行銷專業人員(含企劃),證券期貨及金融輔助業,882,79290,58432,20858
2019,公關專業人員,證券期貨及金融輔助業,42,69419,69315,104
2019,資訊系統分析及設計師,證券期貨及金融輔助業,1079,92317,66926,25391
2019,軟體開發及程式設計師,證券期貨及金融輔助業,2407,111502,59731,51771
2019,資料庫及網路專業人員,證券期貨及金融輔助業,665,85581,59671,25910
2019,律師及相關專業人員,證券期貨及金融輔助業,15,212807,212807,— 
2019,翻譯人員,證券期貨及金融輔助業,9,76512,76512,— 
2019,技術員及助理專業人員,證券期貨及金融輔助業,21782,73424,61220,12204
2019,營建工程技術員(含建築、土木、景觀、測量、水利),證券期貨及金融輔助業,— ,— ,— ,— 
2019,證券金融交易員及經紀人,證券期貨及金融輔助業,19931,73232,61672,11560
2019,信用及貸款人員,證券期貨及金融輔助業,30,38671,37596,1075
2019,會計人員,證券期貨及金融輔助業,341,65249,52790,12459
2019,統計及精算助理專業人員,證券期貨及金融輔助業,127,48564,41769,6795
2019,財物及損失鑑價人員,證券期貨及金融輔助業,— ,— ,— ,— 
2019,承銷人員,證券期貨及金融輔助業,439,70654,59221,11433
2019,保險代理人,證券期貨及金融輔助業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),證券期貨及金融輔助業,22,79020,79020,— 
2019,採購員,證券期貨及金融輔助業,— ,— ,— ,— 
2019,會議及活動規劃人員,證券期貨及金融輔助業,— ,— ,— ,— 
2019,不動產經紀人,證券期貨及金融輔助業,— ,— ,— ,— 
2019,專業秘書,證券期貨及金融輔助業,160,112575,77664,34911
2019,法務人員,證券期貨及金融輔助業,212,92078,59284,32794
2019,職業運動員,證券期貨及金融輔助業,— ,— ,— ,— 
2019,資訊管理及維護技術員,證券期貨及金融輔助業,520,76700,52213,24487
2019,事務支援人員,證券期貨及金融輔助業,12564,60797,43474,17323
2019,總務,證券期貨及金融輔助業,725,52516,46909,5607
2019,一般辦公室事務人員(含文書),證券期貨及金融輔助業,1994,61856,49705,12151
2019,資料輸入人員,證券期貨及金融輔助業,1311,50316,38602,11714
2019,銀行、郵局櫃台事務人員,證券期貨及金融輔助業,— ,— ,— ,— 
2019,收帳、收費人員(含帳款催收),證券期貨及金融輔助業,— ,— ,— ,— 
2019,接待員及服務台事務人員,證券期貨及金融輔助業,803,42736,42555,181
2019,總機人員,證券期貨及金融輔助業,55,45771,34104,11667
2019,電話及網路客服人員,證券期貨及金融輔助業,322,49675,42325,7350
2019,統計調查訪談人員,證券期貨及金融輔助業,— ,— ,— ,— 
2019,會計助理、簿記、出納,證券期貨及金融輔助業,624,68022,38789,29233
2019,核保人員,證券期貨及金融輔助業,— ,— ,— ,— 
2019,統計、財務、證券及保險事務人員,證券期貨及金融輔助業,6449,66147,43011,23136
2019,存貨事務人員,證券期貨及金融輔助業,— ,— ,— ,— 
2019,人事事務人員,證券期貨及金融輔助業,281,52006,39928,12078
2019,服務及銷售工作人員,證券期貨及金融輔助業,338,55003,33744,21259
2019,廚師,證券期貨及金融輔助業,… ,… ,… ,… 
2019,按摩師,證券期貨及金融輔助業,8,33181,31708,1473
2019,電話及網路行銷人員,證券期貨及金融輔助業,309,55151,32352,22799
2019,建築物管理員、保全及警衛人員,證券期貨及金融輔助業,19,60239,54018,6221
2019,技藝、機械設備操作及組裝人員,證券期貨及金融輔助業,378,78616,42805,35811
2019,建築物電力系統裝修人員(含水電工),證券期貨及金融輔助業,— ,— ,— ,— 
2019,電力機械裝修人員,證券期貨及金融輔助業,15,35862,32517,3345
2019,資(通)訊設備裝修人員(含電信、電話),證券期貨及金融輔助業,234,95027,41136,53891
2019,機車送件駕駛人員,證券期貨及金融輔助業,… ,… ,… ,… 
2019,小客、貨車駕駛人員,證券期貨及金融輔助業,128,53967,47124,6843
2019,基層技術工及勞力工,證券期貨及金融輔助業,38,25164,24869,295
2019,清潔及家事工作人員(含建築清潔工),證券期貨及金融輔助業,29,20352,20352,— 
2019,勞力工,證券期貨及金融輔助業,— ,— ,— ,— 
2019,廚房幫工(含速食烹調),證券期貨及金融輔助業,… ,… ,… ,… 
