年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,電力機械裝修人員,電力供應業,4294,118329,59036,59293
2019,電力線路裝修人員,電力供應業,… ,… ,… ,… 
2019,電子設備裝修人員（不含資通訊設備）,電力供應業,… ,… ,… ,… 
2019,化學產品機械操作員(不含藥品、化粧品及照相產品),電力供應業,255,115275,59624,55651
2019,蒸汽引擎及鍋爐操作人員,電力供應業,157,83953,59942,24011
2019,小客、貨車駕駛人員,電力供應業,194,112814,57412,55402
2019,大客、貨車駕駛人員,電力供應業,— ,— ,— ,— 
2019,推土、吊車、起重機等移運設備操作人員,電力供應業,146,113283,57698,55585
2019,基層技術工及勞力工,電力供應業,129,43148,32481,10667
2019,清潔及家事工作人員(含建築清潔工),電力供應業,29,88810,47881,40929
2019,勞力工,電力供應業,100,29905,28015,1890
2019,抄表員及自動販賣機收款員,電力供應業,— ,— ,— ,— 
2019,主管及監督人員,氣體燃料供應業,749,88793,78427,10366
2019,高階主管(總經理及總執行長),氣體燃料供應業,91,149660,142859,6801
2019,中階主管(經理),氣體燃料供應業,226,103073,90791,12282
2019,監督人員(含現場及辦公室主任、科/股長),氣體燃料供應業,432,68501,58386,10115
2019,專業人員,氣體燃料供應業,451,72782,61788,10994
2019,工管及生管工程師,氣體燃料供應業,40,65345,55328,10017
2019,土木及水利工程師,氣體燃料供應業,115,78315,57332,20983
2019,環境工程師,氣體燃料供應業,8,75603,61881,13722
2019,機械工程師(含造船、輪機、鑄造),氣體燃料供應業,19,63367,56666,6701
2019,化工工程師,氣體燃料供應業,12,67752,63537,4215
2019,電機工程師,氣體燃料供應業,65,75813,70842,4971
2019,電子工程師,氣體燃料供應業,… ,… ,… ,… 
2019,測量師及製圖師,氣體燃料供應業,— ,— ,— ,— 
2019,護理人員,氣體燃料供應業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),氣體燃料供應業,54,83381,69543,13838
2019,會(審)計師(含會計稽核),氣體燃料供應業,19,64238,60320,3918
